INDICATOR,ORG_TYPE,ORG_CODE,ONS_CODE,NAME,ACH_DATE,MEASURE,VALUE,DQ
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Aug-22,DIAG_RATE_65_PLUS_LL,61.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Aug-22,DIAG_RATE_65_PLUS_UL,74.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,2793.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,4097.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Sep-22,DIAG_RATE_65_PLUS,68.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Sep-22,DIAG_RATE_65_PLUS_LL,61.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Sep-22,DIAG_RATE_65_PLUS_UL,74.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,2786.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,4099.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Oct-22,DIAG_RATE_65_PLUS,68.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Oct-22,DIAG_RATE_65_PLUS_LL,60.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Oct-22,DIAG_RATE_65_PLUS_UL,74.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,2763.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,4099.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Nov-22,DIAG_RATE_65_PLUS,67.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Nov-22,DIAG_RATE_65_PLUS_LL,60.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,30-Nov-22,DIAG_RATE_65_PLUS_UL,73.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,2769.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,4096.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Dec-22,DIAG_RATE_65_PLUS,67.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Dec-22,DIAG_RATE_65_PLUS_LL,60.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Dec-22,DIAG_RATE_65_PLUS_UL,73.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,2755.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,4095.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Jan-23,DIAG_RATE_65_PLUS,67.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Jan-23,DIAG_RATE_65_PLUS_LL,60.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,31-Jan-23,DIAG_RATE_65_PLUS_UL,73.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,2774.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,4095.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,28-Feb-23,DIAG_RATE_65_PLUS,67.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,28-Feb-23,DIAG_RATE_65_PLUS_LL,60.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01W,E38000174,NHS GREATER MANCHESTER ICB - 01W,28-Feb-23,DIAG_RATE_65_PLUS_UL,73.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,1460.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,1982.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Apr-22,DIAG_RATE_65_PLUS,73.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Apr-22,DIAG_RATE_65_PLUS_LL,65.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Apr-22,DIAG_RATE_65_PLUS_UL,80.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,31-May-22,DEMENTIA_REGISTER_65_PLUS,1556.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,2203.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,31-May-22,DIAG_RATE_65_PLUS,70.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,31-May-22,DIAG_RATE_65_PLUS_LL,62.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,31-May-22,DIAG_RATE_65_PLUS_UL,77.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,1543.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,2212.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Jun-22,DIAG_RATE_65_PLUS,69.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Jun-22,DIAG_RATE_65_PLUS_LL,61.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS ST HELENS CCG,30-Jun-22,DIAG_RATE_65_PLUS_UL,76.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,1627.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,2405.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jul-22,DIAG_RATE_65_PLUS,67.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jul-22,DIAG_RATE_65_PLUS_LL,60.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jul-22,DIAG_RATE_65_PLUS_UL,74.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,1634.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,2411.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Aug-22,DIAG_RATE_65_PLUS,67.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Aug-22,DIAG_RATE_65_PLUS_LL,60.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Aug-22,DIAG_RATE_65_PLUS_UL,74.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,1632.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,2414.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Sep-22,DIAG_RATE_65_PLUS,67.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Sep-22,DIAG_RATE_65_PLUS_LL,60.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Sep-22,DIAG_RATE_65_PLUS_UL,74.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,1632.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,2413.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Oct-22,DIAG_RATE_65_PLUS,67.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Oct-22,DIAG_RATE_65_PLUS_LL,60.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Oct-22,DIAG_RATE_65_PLUS_UL,74.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,1713.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,2523.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Nov-22,DIAG_RATE_65_PLUS,67.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Nov-22,DIAG_RATE_65_PLUS_LL,60.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,30-Nov-22,DIAG_RATE_65_PLUS_UL,74.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,1698.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,2520.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Dec-22,DIAG_RATE_65_PLUS,67.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Dec-22,DIAG_RATE_65_PLUS_LL,59.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Dec-22,DIAG_RATE_65_PLUS_UL,73.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,1669.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,2516.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jan-23,DIAG_RATE_65_PLUS,66.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jan-23,DIAG_RATE_65_PLUS_LL,59.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,31-Jan-23,DIAG_RATE_65_PLUS_UL,72.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,1695.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,2519.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,28-Feb-23,DIAG_RATE_65_PLUS,67.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,28-Feb-23,DIAG_RATE_65_PLUS_LL,59.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01X,E38000172,NHS CHESHIRE AND MERSEYSIDE ICB - 01X,28-Feb-23,DIAG_RATE_65_PLUS_UL,73.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,1879.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,2545.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Apr-22,DIAG_RATE_65_PLUS,73.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Apr-22,DIAG_RATE_65_PLUS_LL,65.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Apr-22,DIAG_RATE_65_PLUS_UL,80.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,31-May-22,DEMENTIA_REGISTER_65_PLUS,1937.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,2624.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,31-May-22,DIAG_RATE_65_PLUS,73.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,31-May-22,DIAG_RATE_65_PLUS_LL,65.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,31-May-22,DIAG_RATE_65_PLUS_UL,80.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,1946.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,2631.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Jun-22,DIAG_RATE_65_PLUS,74.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Jun-22,DIAG_RATE_65_PLUS_LL,65.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000182,NHS TAMESIDE AND GLOSSOP CCG,30-Jun-22,DIAG_RATE_65_PLUS_UL,81.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,1666.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,2264.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Jul-22,DIAG_RATE_65_PLUS,73.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Jul-22,DIAG_RATE_65_PLUS_LL,65.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Jul-22,DIAG_RATE_65_PLUS_UL,80.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,1658.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,2266.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Aug-22,DIAG_RATE_65_PLUS,73.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Aug-22,DIAG_RATE_65_PLUS_LL,65.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Aug-22,DIAG_RATE_65_PLUS_UL,80.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,1641.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,2268.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Sep-22,DIAG_RATE_65_PLUS,72.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Sep-22,DIAG_RATE_65_PLUS_LL,64.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Sep-22,DIAG_RATE_65_PLUS_UL,79.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,1641.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,2272.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Oct-22,DIAG_RATE_65_PLUS,72.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Oct-22,DIAG_RATE_65_PLUS_LL,64.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Oct-22,DIAG_RATE_65_PLUS_UL,79.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,1636.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,2274.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Nov-22,DIAG_RATE_65_PLUS,71.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Nov-22,DIAG_RATE_65_PLUS_LL,63.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,30-Nov-22,DIAG_RATE_65_PLUS_UL,79.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,SUB_ICB_LOC,01Y,E38000263,NHS GREATER MANCHESTER ICB - 01Y,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,1619.0,
